19:40:50.388 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose Radio Buttons Demo exercise
19:40:50.510 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test groupRadioButton_ClickOnlyAge_Should_Show_Message Passed
19:40:50.511 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get screenshotOnSuccess value
19:40:50.697 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Driver tear down
19:40:50.697 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get browser value
19:40:50.698 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get url value
19:40:50.717 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get headless value
19:40:56.393 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Initializing driver
19:40:56.394 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get author value
19:40:56.395 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test groupRadioButton_ClickOnlyAge_Should_Show_Message Started
19:40:56.478 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[[ChromeDriver: chrome on windows (1168f68a0ec080da15ffe2ac7f7a079f)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (1168f68a0ec080da15ffe2ac7f7a079f)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (1168f68a0ec080da15ffe2ac7f7a079f)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (1168f68a0ec080da15ffe2ac7f7a079f)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (1168f68a0ec080da15ffe2ac7f7a079f)] -> css selector: #myTab a]] to be visible
19:40:56.567 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose basic_example level
19:40:57.131 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[ChromeDriver: chrome on windows (1168f68a0ec080da15ffe2ac7f7a079f)] -> css selector: .active.in .list-group] to be visible
19:40:57.517 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose Radio Buttons Demo exercise
19:40:57.656 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test groupRadioButton_ClickOnlyAge_Should_Show_Message Passed
19:40:57.656 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get screenshotOnSuccess value
19:40:57.850 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Driver tear down
19:40:57.851 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get browser value
19:40:57.851 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get url value
19:40:57.877 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get headless value
19:41:02.465 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Initializing driver
19:41:02.465 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get author value
19:41:02.466 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test groupRadioButton_ClickOnlyAge_Should_Show_Message Started
19:41:02.533 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[[ChromeDriver: chrome on windows (394dd5555703daba3c69a5e15ac51054)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (394dd5555703daba3c69a5e15ac51054)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (394dd5555703daba3c69a5e15ac51054)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (394dd5555703daba3c69a5e15ac51054)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (394dd5555703daba3c69a5e15ac51054)] -> css selector: #myTab a]] to be visible
19:41:02.612 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose basic_example level
19:41:03.173 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[ChromeDriver: chrome on windows (394dd5555703daba3c69a5e15ac51054)] -> css selector: .active.in .list-group] to be visible
19:41:03.540 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose Radio Buttons Demo exercise
19:41:03.685 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test groupRadioButton_ClickOnlyAge_Should_Show_Message Passed
19:41:03.686 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get screenshotOnSuccess value
19:41:03.859 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Driver tear down
19:41:03.861 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get browser value
19:41:03.861 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get url value
19:41:03.881 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get headless value
19:41:09.548 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Initializing driver
19:41:09.550 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get author value
19:41:09.551 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test multiModal_Click_Should_Show_Message_And_Disappear Started
19:41:09.627 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[[ChromeDriver: chrome on windows (2d8b34c171ca9c8b55d046adecd246cb)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2d8b34c171ca9c8b55d046adecd246cb)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2d8b34c171ca9c8b55d046adecd246cb)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2d8b34c171ca9c8b55d046adecd246cb)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2d8b34c171ca9c8b55d046adecd246cb)] -> css selector: #myTab a]] to be visible
19:41:09.705 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose basic_example level
19:41:10.276 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[ChromeDriver: chrome on windows (2d8b34c171ca9c8b55d046adecd246cb)] -> css selector: .active.in .list-group] to be visible
19:41:11.126 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose Bootstrap Modals exercise
19:41:11.723 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[ChromeDriver: chrome on windows (2d8b34c171ca9c8b55d046adecd246cb)] -> css selector: #myModal .modal-content] to be visible
19:41:12.061 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[ChromeDriver: chrome on windows (2d8b34c171ca9c8b55d046adecd246cb)] -> css selector: #myModal .modal-content] to disappear
19:41:12.069 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test multiModal_Click_Should_Show_Message_And_Disappear Passed
19:41:12.070 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get screenshotOnSuccess value
19:41:12.269 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Driver tear down
19:41:12.314 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Read src/test/java/TestData/BasicTestsData/SelectDropdownListDemoData.xlsx data
19:41:12.318 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get browser value
19:41:12.319 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get url value
19:41:12.351 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get headless value
19:41:17.452 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Initializing driver
19:41:17.452 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get author value
19:41:17.453 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test multiSelect_SelectAllValues_Should_Show_All_Message Started
19:41:17.530 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[[ChromeDriver: chrome on windows (e784a3d5720a9560df954f2aab3c5d27)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (e784a3d5720a9560df954f2aab3c5d27)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (e784a3d5720a9560df954f2aab3c5d27)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (e784a3d5720a9560df954f2aab3c5d27)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (e784a3d5720a9560df954f2aab3c5d27)] -> css selector: #myTab a]] to be visible
19:41:17.615 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose basic_example level
19:41:18.162 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[ChromeDriver: chrome on windows (e784a3d5720a9560df954f2aab3c5d27)] -> css selector: .active.in .list-group] to be visible
19:41:18.905 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose Select Dropdown List exercise
19:41:19.197 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[[[[ChromeDriver: chrome on windows (e784a3d5720a9560df954f2aab3c5d27)] -> css selector: #multi-select]] -> tag name: option], [[[[ChromeDriver: chrome on windows (e784a3d5720a9560df954f2aab3c5d27)] -> css selector: #multi-select]] -> tag name: option], [[[[ChromeDriver: chrome on windows (e784a3d5720a9560df954f2aab3c5d27)] -> css selector: #multi-select]] -> tag name: option], [[[[ChromeDriver: chrome on windows (e784a3d5720a9560df954f2aab3c5d27)] -> css selector: #multi-select]] -> tag name: option], [[[[ChromeDriver: chrome on windows (e784a3d5720a9560df954f2aab3c5d27)] -> css selector: #multi-select]] -> tag name: option], [[[[ChromeDriver: chrome on windows (e784a3d5720a9560df954f2aab3c5d27)] -> css selector: #multi-select]] -> tag name: option], [[[[ChromeDriver: chrome on windows (e784a3d5720a9560df954f2aab3c5d27)] -> css selector: #multi-select]] -> tag name: option], [[[[ChromeDriver: chrome on windows (e784a3d5720a9560df954f2aab3c5d27)] -> css selector: #multi-select]] -> tag name: option]] to be visible
19:41:20.397 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test multiSelect_SelectAllValues_Should_Show_All_Message Passed
19:41:20.398 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get screenshotOnSuccess value
19:41:20.638 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Driver tear down
19:41:20.692 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Read src/test/java/TestData/BasicTestsData/CheckboxDemoData.xlsx data
19:41:20.693 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get browser value
19:41:20.694 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get url value
19:41:20.731 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get headless value
19:41:26.283 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Initializing driver
19:41:26.284 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get author value
19:41:26.284 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test multipleCheckBox_Check_All_Should_Change_Button_Name_And_CheckAll Started
19:41:26.349 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[[ChromeDriver: chrome on windows (88a324be29693e06689c979305c48617)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (88a324be29693e06689c979305c48617)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (88a324be29693e06689c979305c48617)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (88a324be29693e06689c979305c48617)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (88a324be29693e06689c979305c48617)] -> css selector: #myTab a]] to be visible
19:41:26.430 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose basic_example level
19:41:27.030 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[ChromeDriver: chrome on windows (88a324be29693e06689c979305c48617)] -> css selector: .active.in .list-group] to be visible
19:41:28.150 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose Check Box Demo exercise
19:41:28.380 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test multipleCheckBox_Check_All_Should_Change_Button_Name_And_CheckAll Passed
19:41:28.380 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get screenshotOnSuccess value
19:41:28.570 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Driver tear down
19:41:28.600 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Read src/test/java/TestData/BasicTestsData/CheckboxDemoData.xlsx data
19:41:28.601 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get browser value
19:41:28.602 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get url value
19:41:28.631 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get headless value
19:41:34.776 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Initializing driver
19:41:34.777 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get author value
19:41:34.777 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test multipleCheckBox_Click_MultipleCheckBoxAllButton_Should_Change_Button_Name_And_CheckAll Started
19:41:34.853 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[[ChromeDriver: chrome on windows (2e997b088584e8005162b046296ca866)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2e997b088584e8005162b046296ca866)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2e997b088584e8005162b046296ca866)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2e997b088584e8005162b046296ca866)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2e997b088584e8005162b046296ca866)] -> css selector: #myTab a]] to be visible
19:41:34.933 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose basic_example level
19:41:35.537 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[ChromeDriver: chrome on windows (2e997b088584e8005162b046296ca866)] -> css selector: .active.in .list-group] to be visible
19:41:36.103 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose Check Box Demo exercise
19:41:36.313 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test multipleCheckBox_Click_MultipleCheckBoxAllButton_Should_Change_Button_Name_And_CheckAll Passed
19:41:36.314 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get screenshotOnSuccess value
19:41:36.500 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Driver tear down
19:41:36.562 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Read src/test/java/TestData/BasicTestsData/WindowsPopupDemoData.xlsx data
19:41:36.563 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get browser value
19:41:36.563 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get url value
19:41:36.583 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get headless value
19:41:42.301 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Initializing driver
19:41:42.301 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get author value
19:41:42.302 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test popup_Facebook_Should_Have_Proper_Address Started
19:41:42.377 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[[ChromeDriver: chrome on windows (9801d968613402e73b6154db97e0d8a8)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (9801d968613402e73b6154db97e0d8a8)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (9801d968613402e73b6154db97e0d8a8)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (9801d968613402e73b6154db97e0d8a8)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (9801d968613402e73b6154db97e0d8a8)] -> css selector: #myTab a]] to be visible
19:41:42.456 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose basic_example level
19:41:43.042 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[ChromeDriver: chrome on windows (9801d968613402e73b6154db97e0d8a8)] -> css selector: .active.in .list-group] to be visible
19:41:43.797 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose Window Popup Modal exercise
19:41:48.610 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test popup_Facebook_Should_Have_Proper_Address Passed
19:41:48.610 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get screenshotOnSuccess value
19:41:49.035 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Driver tear down
19:41:49.069 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Read src/test/java/TestData/BasicTestsData/JavaScriptAlertsData.xlsx data
19:41:49.070 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get browser value
19:41:49.070 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get url value
19:41:49.104 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get headless value
19:41:54.770 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Initializing driver
19:41:54.771 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get author value
19:41:54.771 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test promptBox_Click_Enter_Value_Should_Show_Message Started
19:41:54.843 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[[ChromeDriver: chrome on windows (2d529de648f7f075c0410a8f9093493c)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2d529de648f7f075c0410a8f9093493c)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2d529de648f7f075c0410a8f9093493c)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2d529de648f7f075c0410a8f9093493c)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2d529de648f7f075c0410a8f9093493c)] -> css selector: #myTab a]] to be visible
19:41:54.913 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose basic_example level
19:41:55.459 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[ChromeDriver: chrome on windows (2d529de648f7f075c0410a8f9093493c)] -> css selector: .active.in .list-group] to be visible
19:41:55.874 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose Javascript Alerts exercise
19:41:56.019 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test promptBox_Click_Enter_Value_Should_Show_Message Passed
19:41:56.020 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get screenshotOnSuccess value
19:41:56.257 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Driver tear down
19:41:56.258 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get browser value
19:41:56.258 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get url value
19:41:56.293 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get headless value
19:42:01.907 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Initializing driver
19:42:01.912 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get author value
19:42:01.913 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test promptBox_Click_Enter_Value_Should_Show_Message Started
19:42:01.988 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[[ChromeDriver: chrome on windows (2598fb35afb2abcc50f1aa995442934a)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2598fb35afb2abcc50f1aa995442934a)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2598fb35afb2abcc50f1aa995442934a)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2598fb35afb2abcc50f1aa995442934a)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (2598fb35afb2abcc50f1aa995442934a)] -> css selector: #myTab a]] to be visible
19:42:02.055 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose basic_example level
19:42:02.635 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[ChromeDriver: chrome on windows (2598fb35afb2abcc50f1aa995442934a)] -> css selector: .active.in .list-group] to be visible
19:42:03.035 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose Javascript Alerts exercise
19:42:03.120 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test promptBox_Click_Enter_Value_Should_Show_Message Passed
19:42:03.120 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get screenshotOnSuccess value
19:42:03.299 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Driver tear down
19:42:03.300 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get browser value
19:42:03.300 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get url value
19:42:03.321 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get headless value
19:42:08.650 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Initializing driver
19:42:08.651 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get author value
19:42:08.652 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test promptBox_Click_Enter_Value_Should_Show_Message Started
19:42:08.724 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[[ChromeDriver: chrome on windows (33e56627a3395e67d193d9dd41554ffd)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (33e56627a3395e67d193d9dd41554ffd)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (33e56627a3395e67d193d9dd41554ffd)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (33e56627a3395e67d193d9dd41554ffd)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (33e56627a3395e67d193d9dd41554ffd)] -> css selector: #myTab a]] to be visible
19:42:08.799 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose basic_example level
19:42:09.378 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[ChromeDriver: chrome on windows (33e56627a3395e67d193d9dd41554ffd)] -> css selector: .active.in .list-group] to be visible
19:42:09.789 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose Javascript Alerts exercise
19:42:09.874 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test promptBox_Click_Enter_Value_Should_Show_Message Passed
19:42:09.874 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get screenshotOnSuccess value
19:42:10.083 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Driver tear down
19:42:10.084 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get browser value
19:42:10.084 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get url value
19:42:10.105 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get headless value
19:42:15.861 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Initializing driver
19:42:15.862 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get author value
19:42:15.863 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test promptBox_Click_Enter_Value_Should_Show_Message Started
19:42:15.931 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[[ChromeDriver: chrome on windows (d9d087a9a6cbd158f59cf981665a8ba9)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (d9d087a9a6cbd158f59cf981665a8ba9)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (d9d087a9a6cbd158f59cf981665a8ba9)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (d9d087a9a6cbd158f59cf981665a8ba9)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (d9d087a9a6cbd158f59cf981665a8ba9)] -> css selector: #myTab a]] to be visible
19:42:16.005 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose basic_example level
19:42:16.601 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[ChromeDriver: chrome on windows (d9d087a9a6cbd158f59cf981665a8ba9)] -> css selector: .active.in .list-group] to be visible
19:42:17.037 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose Javascript Alerts exercise
19:42:17.131 [TestNG-test=Regression-1] ERROR Util.LoggerUtil - Test promptBox_Click_Enter_Value_Should_Show_Message failed
19:42:17.132 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get screenshotOnFail value
19:42:17.323 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Capture promptBox_Click_Enter_Value_Should_Show_Message screenshot
19:42:18.490 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Driver tear down
19:42:18.508 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Read src/test/java/TestData/BasicTestsData/SelectDropdownListDemoData.xlsx data
19:42:18.510 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get browser value
19:42:18.510 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get url value
19:42:18.535 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get headless value
19:42:23.318 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Initializing driver
19:42:23.320 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get author value
19:42:23.320 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test select_SelectValue_Should_Show_Message Started
19:42:23.399 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[[ChromeDriver: chrome on windows (7b2ae6a4986b5efabb52f7be2eddee3e)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (7b2ae6a4986b5efabb52f7be2eddee3e)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (7b2ae6a4986b5efabb52f7be2eddee3e)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (7b2ae6a4986b5efabb52f7be2eddee3e)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (7b2ae6a4986b5efabb52f7be2eddee3e)] -> css selector: #myTab a]] to be visible
19:42:23.484 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose basic_example level
19:42:24.035 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[ChromeDriver: chrome on windows (7b2ae6a4986b5efabb52f7be2eddee3e)] -> css selector: .active.in .list-group] to be visible
19:42:24.616 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose Select Dropdown List exercise
19:42:24.787 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test select_SelectValue_Should_Show_Message Passed
19:42:24.788 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get screenshotOnSuccess value
19:42:25.020 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Driver tear down
19:42:25.021 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get browser value
19:42:25.021 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get url value
19:42:25.050 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get headless value
19:42:30.979 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Initializing driver
19:42:30.980 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get author value
19:42:30.980 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test select_SelectValue_Should_Show_Message Started
19:42:31.053 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[[ChromeDriver: chrome on windows (e3fae31adc15c284be6b0da600cd39de)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (e3fae31adc15c284be6b0da600cd39de)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (e3fae31adc15c284be6b0da600cd39de)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (e3fae31adc15c284be6b0da600cd39de)] -> css selector: #myTab a], [[ChromeDriver: chrome on windows (e3fae31adc15c284be6b0da600cd39de)] -> css selector: #myTab a]] to be visible
19:42:31.131 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose basic_example level
19:42:31.703 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Wait for [[ChromeDriver: chrome on windows (e3fae31adc15c284be6b0da600cd39de)] -> css selector: .active.in .list-group] to be visible
19:42:32.318 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Chose Select Dropdown List exercise
19:42:32.439 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Test select_SelectValue_Should_Show_Message Passed
19:42:32.440 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get screenshotOnSuccess value
19:42:32.741 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Driver tear down
19:42:32.742 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get browser value
19:42:32.743 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get url value
19:42:32.786 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get headless value
19:42:37.643 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Initializing driver
19:42:37.645 [TestNG-test=Regression-1] INFO  Util.LoggerUtil - Get author value
